CustomerID,Recency,Frequency,Monetary,TotalQuantity,R_Score,F_Score,M_Score,RFM,Segment,Priority,ImpactRate,PotentialImpactRevenue
15756,61,4,532.96,242,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
15757,66,6,2940.36,1757,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,441.05400000000003
15758,25,1,205.25,47,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,10.262500000000001
15759,218,7,830.9300000000001,523,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,124.6395
15760,631,2,13916.34,2,1,2,5,125,High Value At Risk,P1 - Immediate Retention,0.35,4870.719
15761,443,1,143.05,31,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15762,65,2,583.75,251,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
15763,32,2,1086.92,271,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
15764,88,8,4503.08,2945,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,675.462
15765,667,1,370.63,335,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15766,64,3,831.06,334,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,124.65899999999999
15768,116,34,15601.09,4259,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,2340.1635
15769,7,46,88704.32,49104,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,8870.432
15770,613,1,321.45,67,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15771,604,3,1006.54,512,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,150.981
15772,418,1,280.88,110,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15773,6,2,774.52,410,5,2,3,523,Low Priority,P5 - Minimal Effort,0.0,0.0
15774,69,6,1329.94,473,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,199.491
15775,245,2,150.5,260,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
15776,133,1,241.62,138,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
15777,241,7,1762.61,599,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,616.9134999999999
15778,431,1,307.95,101,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15779,463,2,124.08000000000001,20,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
15780,184,3,475.28000000000003,220,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
15781,25,3,345.46,180,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,17.273
15782,10,4,4014.1,1844,5,3,5,535,VIP Loyal,P2 - Maintain Loyalty,0.1,401.41
15783,11,1,246.3,212,5,1,1,511,New/Low Spend Active,P4 - Nurture,0.05,12.315000000000001
15784,468,2,848.3299999999999,381,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
15785,33,16,5969.93,4479,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,596.993
15786,46,5,8514.82,5981,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,851.482
15787,26,3,948.05,540,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,142.20749999999998
15788,509,1,221.82999999999998,115,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15789,358,6,1962.01,2499,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,686.7035
15790,10,1,220.85,114,5,1,1,511,New/Low Spend Active,P4 - Nurture,0.05,11.0425
15791,44,5,3608.34,1970,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,360.83400000000006
15792,400,2,933.84,606,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
15793,15,8,2399.57,1685,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,239.95700000000002
15794,736,2,777.0,288,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
15795,150,8,1979.8700000000001,1411,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,296.9805
15796,1,17,5175.83,1735,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,517.583
15797,113,6,2821.08,1281,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,423.162
15798,493,3,1535.37,915,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,537.3794999999999
15799,76,4,1424.29,1342,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,213.6435
15800,107,7,1242.58,588,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,186.38699999999997
15801,46,3,1063.95,570,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,159.5925
15802,143,1,451.42,1,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
15803,51,4,1929.66,1030,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,192.966
15804,1,13,4206.39,2565,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,420.63900000000007
15805,23,30,10189.23,6225,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,1018.923
15806,46,3,784.58,602,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,117.687
15807,50,5,1817.52,1532,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,181.752
15808,306,21,18409.93,7229,2,5,5,255,High Value At Risk,P1 - Immediate Retention,0.35,6443.4755
15809,36,7,1274.44,700,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,127.44400000000002
15810,79,8,2999.04,1653,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,449.856
15811,22,7,3890.52,1922,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,389.052
15812,107,12,5201.47,3450,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,780.2205
15813,208,2,1303.9099999999999,603,2,2,4,224,High Value At Risk,P1 - Immediate Retention,0.35,456.3684999999999
15814,17,6,2634.44,1728,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,263.444
15815,64,5,2100.6,1856,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,315.09
15816,542,2,144.14999999999998,54,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
15817,421,3,2766.4,1596,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,968.24
15818,588,1,340.5,284,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15819,49,10,3934.79,2928,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,393.47900000000004
15820,320,1,206.98,128,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15821,44,2,570.96,202,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,28.548000000000002
15822,3,6,1840.06,950,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,184.006
15823,372,3,3897.17,1775,2,3,5,235,High Value At Risk,P1 - Immediate Retention,0.35,1364.0095
15824,453,2,890.94,478,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
15825,172,1,532.94,220,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
15826,56,4,2598.28,1824,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,259.82800000000003
15827,73,28,3794.07,1824,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,569.1105
15828,375,1,1108.82,367,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
15829,99,2,636.14,996,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
15830,38,1,576.0,415,4,1,2,412,New/Low Spend Active,P4 - Nurture,0.05,28.8
15831,58,3,801.76,1105,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,120.264
15832,254,1,836.79,465,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
15833,738,1,80.4,24,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15834,70,7,3772.9900000000002,1819,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,565.9485
15835,44,4,954.09,439,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,143.1135
15836,50,1,137.37,26,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,6.868500000000001
15837,65,2,777.01,405,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
15838,11,34,74163.0,64664,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,7416.3
15839,33,3,1048.49,675,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,157.27349999999998
15840,59,2,355.56,396,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,17.778000000000002
15841,73,9,2742.41,2391,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,411.3615
15842,393,2,548.8,296,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
15843,304,1,118.95000000000002,27,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15844,46,1,130.73999999999998,134,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,6.536999999999999
15845,18,11,4426.28,2128,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,442.628
15846,385,1,107.01,79,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15847,38,5,822.57,643,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,123.38550000000001
15848,622,1,139.94,46,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15850,19,6,1058.72,1379,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,158.808
15851,527,1,109.73,67,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15852,187,3,257.26,60,3,3,1,331,Low Priority,P5 - Minimal Effort,0.0,0.0
15853,52,1,110.8,135,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,5.54
15854,4,21,5583.81,1704,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,558.3810000000001
15855,137,6,1052.72,712,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,157.908
15856,4,52,34220.340000000004,20432,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,3422.0340000000006
15857,19,2,570.48,584,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,28.524
15858,16,13,3960.37,2919,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,396.03700000000003
15859,432,1,438.46,174,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15860,41,17,2505.21,1342,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,250.52100000000002
15861,12,12,4401.79,3860,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,440.17900000000003
15862,8,13,2928.29,1680,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,292.829
15863,26,5,358.7,164,4,4,2,442,New/Low Spend Active,P4 - Nurture,0.05,17.935
15864,22,7,2180.76,1486,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,218.07600000000002
15865,41,5,2248.92,1147,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,224.89200000000002
15866,101,1,230.53,126,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
15867,5,31,9063.95,5139,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,906.3950000000001
15868,583,1,94.53,57,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15869,277,3,323.65999999999997,274,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
15870,33,4,862.61,508,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,129.3915
15871,437,1,33.099999999999994,5,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15872,15,4,795.68,506,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,119.35199999999999
15873,500,4,313.91999999999996,1152,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
15874,64,21,11284.76,5102,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,1692.714
15875,646,1,111.72,76,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15876,409,2,1449.1399999999999,886,2,2,4,224,High Value At Risk,P1 - Immediate Retention,0.35,507.1989999999999
15877,2,2,493.28,371,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,24.664
15878,562,2,330.77,243,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
15879,404,4,1157.3,643,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,173.595
15880,369,1,686.5600000000001,422,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
15881,312,5,501.39000000000004,260,2,4,2,242,Low Priority,P5 - Minimal Effort,0.0,0.0
15882,199,8,1495.98,814,2,4,4,244,High Value At Risk,P1 - Immediate Retention,0.35,523.593
15883,2,2,396.48,223,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,19.824
15884,432,2,249.70000000000002,158,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
15885,93,15,1951.82,622,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,292.77299999999997
15886,60,4,1052.8700000000001,667,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,157.93050000000002
15887,407,3,1027.15,605,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,154.07250000000002
15888,81,3,429.16,139,3,3,2,332,Low Priority,P5 - Minimal Effort,0.0,0.0
15889,157,8,1806.28,989,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,270.942
15890,395,5,535.65,119,2,4,2,242,Low Priority,P5 - Minimal Effort,0.0,0.0
15891,227,1,524.52,442,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
15892,669,1,128.2,46,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15893,482,1,305.28000000000003,288,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15894,253,2,420.29,283,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
15895,150,1,179.17,94,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
15897,194,2,222.05,261,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
15898,1,25,5596.31,2418,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,559.6310000000001
15899,369,1,112.5,78,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15900,24,4,900.4,661,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,135.06
15901,17,7,703.22,702,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,105.483
15902,380,1,145.01,124,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15903,10,12,8939.84,3926,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,893.984
15904,8,1,164.68,84,5,1,1,511,New/Low Spend Active,P4 - Nurture,0.05,8.234
15905,543,1,114.69,82,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15906,20,10,2555.64,751,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,255.564
15907,4,3,967.45,509,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,145.1175
15908,491,2,764.57,174,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
15909,174,1,191.94,98,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
15910,1,15,2681.8,2171,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,268.18
15911,624,8,1702.34,811,1,4,4,144,High Value At Risk,P1 - Immediate Retention,0.35,595.819
15912,178,9,1074.7,759,3,5,3,353,Growth Potential,P3 - Upsell Opportunity,0.15,161.205
15913,534,1,6.300000000000001,3,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15914,378,2,205.99,149,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
15915,402,1,429.21,451,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
15916,16,13,3427.17,1703,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,342.71700000000004
15917,248,5,560.63,263,2,4,2,242,Low Priority,P5 - Minimal Effort,0.0,0.0
15918,191,3,582.88,240,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
15919,20,2,910.61,787,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
15920,154,9,571.64,240,3,5,2,352,Low Priority,P5 - Minimal Effort,0.0,0.0
15921,173,4,802.11,342,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,120.31649999999999
15922,373,1,739.0,276,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
15923,373,1,254.16,244,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15924,731,1,102.82,103,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15925,194,1,207.15,93,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15926,542,1,134.44,155,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15927,647,1,123.39,69,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15928,656,1,293.53,164,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15929,644,1,594.0,120,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15930,67,1,426.63,139,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
15931,428,1,239.9,118,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15932,4,8,2495.87,2325,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,249.587
15933,21,3,1107.46,885,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,166.119
15934,418,2,2190.66,2166,1,2,4,124,High Value At Risk,P1 - Immediate Retention,0.35,766.7309999999999
15935,239,2,416.86,115,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
15936,379,2,282.79,211,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
15937,64,1,145.35,73,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
15938,112,9,734.81,449,3,5,3,353,Growth Potential,P3 - Upsell Opportunity,0.15,110.22149999999999
15939,90,16,9060.39,6260,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,1359.0584999999999
15940,311,1,35.8,4,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
15941,637,1,405.0,60,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15942,134,1,337.44,232,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
15943,650,2,271.28999999999996,183,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
15944,277,4,2164.24,859,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,757.4839999999999
15945,365,4,827.27,397,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,124.09049999999999
15946,503,3,2304.18,1614,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,806.4629999999999
15947,83,1,1708.24,898,3,1,4,314,Low Priority,P5 - Minimal Effort,0.0,0.0
15948,8,3,1509.0900000000001,852,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,150.90900000000002
15949,17,2,364.72,284,5,2,2,522,New/Low Spend Active,P4 - Nurture,0.05,18.236
15950,32,10,7180.71,3384,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,718.071
15951,9,3,1013.17,420,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,151.97549999999998
15952,34,4,806.57,399,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,120.9855
15953,15,18,3669.5499999999997,1852,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,366.955
15954,589,1,190.75,119,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15955,24,22,8658.36,4213,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,865.8360000000001
15956,551,2,617.6,278,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
15957,32,3,930.1,458,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,139.515
15958,74,4,492.99,164,3,4,2,342,Low Priority,P5 - Minimal Effort,0.0,0.0
15959,682,3,579.49,282,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
15960,374,4,410.95,258,2,4,2,242,Low Priority,P5 - Minimal Effort,0.0,0.0
15961,379,1,451.28999999999996,154,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
15962,449,1,295.83,235,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15963,20,2,470.76,298,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,23.538
15964,663,1,272.96000000000004,94,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15965,17,13,3013.09,1433,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,301.309
15966,451,1,426.53000000000003,275,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15967,23,12,3041.6,1204,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,304.16
15968,388,1,418.05,253,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
15969,3,5,1127.05,223,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,169.05749999999998
15970,304,2,1017.32,498,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
15971,18,18,5902.83,2251,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,590.283
15972,456,5,1810.27,480,1,4,4,144,High Value At Risk,P1 - Immediate Retention,0.35,633.5944999999999
15973,367,3,988.44,301,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,148.266
15974,39,7,3442.15,2262,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,344.21500000000003
15975,84,1,371.01,243,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
15976,165,6,1746.6399999999999,1078,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,261.996
15977,17,2,1054.73,1016,5,2,3,523,Low Priority,P5 - Minimal Effort,0.0,0.0
15978,77,3,3279.42,2444,3,3,5,335,Growth Potential,P3 - Upsell Opportunity,0.15,491.913
15979,603,1,329.22,450,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15980,89,7,6593.68,4862,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,989.052
15981,25,21,9362.77,4827,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,936.277
15982,605,1,324.51,131,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
15983,22,8,3958.8199999999997,2450,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,395.882
15984,3,30,8759.32,6084,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,875.932
15985,123,7,2715.28,2750,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,407.29200000000003
15986,30,2,354.42,368,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,17.721
15987,12,8,1682.13,1715,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,168.21300000000002
15988,19,3,770.09,486,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,115.5135
15989,376,2,372.51,171,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
15990,44,7,2010.05,1090,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,201.005
15991,534,1,150.55,41,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
15992,4,3,896.6,514,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,134.49
15993,9,7,2797.57,2051,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,279.757
15994,55,3,1202.18,469,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,180.327
15995,414,1,696.19,353,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
15996,88,7,1686.9,747,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,253.035
15998,37,16,8308.34,5372,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,830.8340000000001
15999,736,1,20.4,24,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
16000,3,3,12393.7,5110,5,3,5,535,VIP Loyal,P2 - Maintain Loyalty,0.1,1239.3700000000001
16001,381,1,583.39,337,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
16002,625,1,169.21,70,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
16003,30,10,5613.83,2210,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,561.383
16004,475,5,2146.39,1076,1,4,4,144,High Value At Risk,P1 - Immediate Retention,0.35,751.2364999999999
16005,12,10,2436.22,1310,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,243.62199999999999
16006,211,2,347.17,211,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
16007,48,7,3075.14,2643,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,307.514
16008,24,15,5384.13,3273,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,538.413
16009,22,4,992.71,378,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,148.9065
16010,246,11,1724.06,931,2,5,4,254,High Value At Risk,P1 - Immediate Retention,0.35,603.4209999999999
16011,8,29,5880.46,3471,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,588.046
16012,35,5,2989.79,1766,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,298.979
16013,4,84,57446.44,25952,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,5744.644
16014,38,5,1130.27,478,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,169.54049999999998
16015,4,3,705.39,909,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,105.8085
16016,3,11,2533.94,1059,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,253.394
16017,47,5,1553.83,640,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,155.383
16018,39,4,698.13,503,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,104.7195
16019,47,27,17465.85,6976,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,1746.585
16020,17,3,851.01,487,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,127.6515
16021,395,2,532.25,297,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
16022,260,1,628.28,261,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
16023,46,3,719.81,358,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,107.97149999999999
16024,12,3,484.2,505,5,3,2,532,New/Low Spend Active,P4 - Nurture,0.05,24.21
16025,30,1,439.65999999999997,338,4,1,2,412,New/Low Spend Active,P4 - Nurture,0.05,21.983
16026,43,1,236.09,243,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,11.8045
16027,92,15,2048.36,2099,3,5,4,354,Growth Potential,P3 - Upsell Opportunity,0.15,307.254
16028,596,1,82.2,18,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
16029,39,107,122209.14,56486,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,12220.914
16030,310,1,331.24,283,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
16031,92,2,548.94,423,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
16032,456,6,1970.45,1480,1,4,4,144,High Value At Risk,P1 - Immediate Retention,0.35,689.6575
